id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
9dae698c,it,en,Who was the oldest to win an Oscar for Best Director?,Chi è il più grande ad aver vinto l'Oscar al miglior regista?,['Q103360'],mintaka,Who was the oldest to win an Oscar for Best Director ?,Chi è il più grande ad aver vinto lOscar al miglior regista ?,Who was the oldest to win an Oscar for Best Director ?
a225f9ee,it,en,Which science fiction movie had the highest box office earnings of all time?,Quale film di fantascienza ha ottenuto al botteghino l'incasso più alto di sempre?,['Q471839'],mintaka,Which science fiction movie had the highest box office earnings of all time ?,Quale film di fantascienza ha ottenuto al botteghino lincasso più alto di sempre ?,Which Scienza fiction movie had the highest box office earnings of all time ?
5b4a3b15,it,en,Which Lord of the Rings film made the most money?,Quale film de Il Signore degli Anelli ha incassato più soldi?,['Q190214'],mintaka,Which Lord of the Rings film made the most money ?,Quale film de Il Signore degli Anelli ha incassato più soldi ?,Which Il_signore_degli_anelli film made the most money ?
46a96e0b,it,en,Which Lord of the Rings movie is the shortest?,Qual è il film de Il Signore degli Anelli più corto?,['Q190214'],mintaka,Which Lord of the Rings movie is the shortest ?,Qual è il film de Il Signore degli Anelli più corto ?,Which Il_signore_degli_anelli movie is the shortest ?
4e23d73b,it,en,Which Lord of the Rings movie cost the least money to make?,La produzione di quale film de Il Signore degli anelli è costata di meno?,['Q190214'],mintaka,Which Lord of the Rings movie cost the least money to make ?,La produzione di quale film de Il Signore degli anelli è costata di meno ?,Which Il_signore_degli_anelli movie cost the least money to make ?
78886b0a,it,en,Which The Sandlot movie made the most money?,Quale film de I ragazzi vincenti ha incassato di più?,['Q2369793'],mintaka,Which The Sandlot movie made the most money ?,Quale film de I ragazzi vincenti ha incassato di più ?,Which I_ragazzi_vincenti movie made the most money ?
26ec3550,it,en,Which Pirates of the Caribbean film made the most money?,Quale film dei Pirati dei Caraibi ha incassato di più?,['Q194318'],mintaka,Which Pirates of the Caribbean film made the most money ?,Quale film dei Pirati dei Caraibi ha incassato di più ?,Which Pirati_dei_Caraibi film made the most money ?
11917d3b,it,en,Which actor has the most Academy Awards?,Quale attore ha vinto il maggior numero di premi Oscar?,['Q19020'],mintaka,Which actor has the most Academy Awards ?,Quale attore ha vinto il maggior numero di premi Oscar ?,Which actor has the most loscar ?
3658a9af,it,en,Which actor has acted in the most movies?,Quale attore ha recitato in più film?,['Q33999'],mintaka,Which actor has acted in the most movies ?,Quale attore ha recitato in più film ?,Which actor has acted in the most movies ?
4b630abc,it,en,Who was the oldest Academy Award winner for Best Actor?,Chi è il più grande ad aver vinto il premio Oscar al miglior attore?,['Q103916'],mintaka,Who was the oldest Academy Award winner for Best Actor ?,Chi è il più grande ad aver vinto il premio Oscar al miglior attore ?,Who was the oldest Premio_Oscar winner for Miglior_Attore ?
0c5f2e78,it,en,Which Godfather movie is the longest?,Qual è il film più lungo della Trilogia del padrino?,['Q47703'],mintaka,Which Godfather movie is the longest ?,Qual è il film più lungo della Trilogia del padrino ?,Which Il_Padrino movie is the longest ?
7d8a94d2,it,en,Which of the Pirates of the Caribbean movies is the longest?,Quale film dei Pirati dei Caraibi dura di più?,['Q194318'],mintaka,Which of the Pirates of the Caribbean movies is the longest ?,Quale film dei Pirati dei Caraibi dura di più ?,Which of the Pirati_dei_Caraibi movies is the longest ?
9fa8a79b,it,en,What is the most expensive movie made by Christopher Nolan?,Qual è il film più costoso di Cristopher Nolan?,['Q25191'],mintaka,What is the most expensive movie made by Christopher Nolan ?,Qual è il film più costoso di Cristopher Nolan ?,What is the most expensive movie made by Cristopher_Nolan ?
c54c0395,it,en,Did Pixar make Antz?,Z la formica è stato realizzato da Disney?,['Q610502'],mintaka,Did Pixar make Antz ?,Z la formica è stato realizzato da Disney ?,Did Pixar_Animation_Studios make Antz ?
3ff1a5e1,it,en,Did Disney produce How to Train Your Dragon?,La Disney ha prodotto Dragon Trainer?,['Q373096'],mintaka,Did Disney produce How to Train Your Dragon ?,La Disney ha prodotto Dragon Trainer ?,Did Disney produce Dragon_Trainer ?
f3a3388e,it,en,Was Tom Hanks in The Revenant?,Tom Hanks ha recitato in Revenant - Redivivo?,['Q18002795'],mintaka,Was Tom Hanks in The Revenant ?,Tom Hanks ha recitato in Revenant  Redivivo ?,Was Tom_Hanks in Revenant_Redivivo ?
c2dd55fb,it,en,Did Harry Potter and the Prisoner of Azkaban come out before Harry Potter and the Goblet of Fire?,Harry Potter e il prigioniero di Azkaban è uscito prima di Harry Potter e il calice di fuoco?,"['Q102225', 'Q102448']",mintaka,Did Harry Potter and the Prisoner of Azkaban come out before Harry Potter and the Goblet of Fire ?,Harry Potter e il prigioniero di Azkaban è uscito prima di Harry Potter e il calice di fuoco ?,Did Harry_Potter_e_il_prigioniero_di_Azkaban come out before Harry_Potter_e_il_calice_di_fuoco ?
2e4d0b82,it,en,Did The Hunger Games Mockingjay Part 1 come out before The Hunger Games Catching Fire?,Hunger Games: Il canto della rivolta - Parte 1 è uscito prima di Hunger Games: La ragazza di fuoco?,"['Q4142083', 'Q574583']",mintaka,Did The Hunger Games Mockingjay Part 1 come out before The Hunger Games Catching Fire ?,Hunger Games Il canto della rivolta  Parte 1 è uscito prima di Hunger Games La ragazza di fuoco ?,Did Hunger_Games_Il_canto_della_rivolta_Parte_1 Part 1 come out before Hunger_Games_La_ragazza_di_fuoco ?
eafc0bad,it,en,Did Michael Clarke Duncan win an Oscar for The Green Mile?,Michael Clarke Duncan ha vinto l'Oscar per Il miglio verde?,['Q208263'],mintaka,Did Michael Clarke Duncan win an Oscar for The Green Mile ?,Michael Clarke Duncan ha vinto lOscar per Il miglio verde ?,Did Michael Clarke Duncan win an Oscar for Il_miglio_verde ?
3c261fa7,it,en,Did Fear and Loathing in Las Vegas win an Oscar?,Paura e delirio a Las Vegas ha mai vinto un Oscar?,['Q23395'],mintaka,Did Fear and Loathing in Las Vegas win an Oscar ?,Paura e delirio a Las Vegas ha mai vinto un Oscar ?,Paura_e_delirio_a_Las_Vegas win an Oscar ?
a79227b8,it,en,Is there one single movie that has won more Oscars than any other movie?,C'è un unico film che abbia vinto più premi Oscar di qualunque altro?,['Q19020'],mintaka,Is there one single movie that has won more Oscars than any other movie ?,Cè un unico film che abbia vinto più premi Oscar di qualunque altro ?,Is there one single movie that has won more Oscar than any other movie ?
723c06ee,it,en,Did Parasite win 6 awards at the 92nd Academy Awards?,Parasite ha vinto 6 premi ai 92esimi premi Oscar?,['Q19020'],mintaka,Did Parasite win 6 awards at the 92nd Academy Awards ?,Parasite ha vinto 6 premi ai 92esimi premi Oscar ?,Did Parassitismo win 6 awards at the Premi_Oscar_2020 ?
76279f72,it,en,Does OldBoy have a Chinese remake?,È stato girato un remake cinese di Old Boy?,"['Q475693', 'Q7850']",mintaka,Does OldBoy have a Chinese remake ?,È stato girato un remake cinese di Old Boy ?,Does Old_Boy have a Chinese remake ?
bf44e03c,it,en,Were Groundhog Day and Schindler's List released in the same year?,Ricomincio da capo e Schindler's List sono usciti lo stesso anno?,['Q488655'],mintaka,Were Groundhog Day and Schindlers List released in the same year ?,Ricomincio da capo e Schindlers List sono usciti lo stesso anno ?,Were Giorno_della_marmotta and Schindler's_List_-_La_lista_di_Schindler released in the same year ?
699658e9,it,en,Did the movie Inception win any Academy Awards?,Il film Inception ha vinto un premio Oscar?,['Q19020'],mintaka,Did the movie Inception win any Academy Awards ?,Il film Inception ha vinto un premio Oscar ?,Did the movie Inception win any loscar ?
e5795f6e,it,en,Was Tokyo Drift released before Fast & Furious?,Tokyo Drift è uscito prima di Fast and Furious?,['Q1576873'],mintaka,Was Tokyo Drift released before Fast  Furious ?,Tokyo Drift è uscito prima di Fast and Furious ?,Was Tokyo_Drift released before Fast  Furious ?
d772923c,it,en,Is Darth Vader's lightsaber red?,La spada laser di Darth Fener è rossa?,['Q12206942'],mintaka,Is Darth Vaders lightsaber red ?,La spada laser di Darth Fener è rossa ?,Is Darth Vaders lightsaber red ?
6f8d9e6d,it,en,Did Short Circuit have 3 movies?,Ci sono 3 film di Corto circuito?,['Q540125'],mintaka,Did Short Circuit have 3 movies ?,Ci sono 3 film di Corto circuito ?,Did Corto_circuito have 3 movies ?
f7392ca3,it,en,"In the movie Good Burger, do they serve macaroni and cheese?",Nel film Missione Hamburger vengono serviti dei maccheroni al formaggio?,['Q2355815'],mintaka,In the movie Good Burger do they serve macaroni and cheese ?,Nel film Missione Hamburger vengono serviti dei maccheroni al formaggio ?,In the movie Missione_Hamburger do they serve macaroni and cheese ?
fb184136,it,en,Has Robert De Niro ever won any Academy Awards?,Robert De Niro ha mai vinto un premio Oscar?,['Q19020'],mintaka,Has Robert De Niro ever won any Academy Awards ?,Robert De Niro ha mai vinto un premio Oscar ?,Has Robert De Niro ever won any loscar ?
43ec8620,it,en,Was Tom Hanks in Saving Private Ryan?,Tom Hanks ha recitato in Salvate il soldato Ryan?,['Q165817'],mintaka,Was Tom Hanks in Saving Private Ryan ?,Tom Hanks ha recitato in Salvate il soldato Ryan ?,Was Tom_Hanks in Salvate_il_soldato_Ryan ?
38c2c879,it,en,Was George Clooney ever in the movie From Dust Til Dawn?,C'era George Clooney nel film Dal tramonto all'alba?,['Q196004'],mintaka,Was George Clooney ever in the movie From Dust Til Dawn ?,Cera George Clooney nel film Dal tramonto allalba ?,Was George_Clooney ever in the movie Dal_tramonto_allalba ?
d90a9f96,it,en,Is Superman based on a Marvel comic?,Super-man è basato su un fumetto Marvel?,['Q213053'],mintaka,Is Superman based on a Marvel comic ?,Superman è basato su un fumetto Marvel ?,Is Superman based on a Marvel comic ?
b604f6a5,it,en,Did Good Will Hunting win at least one Academy Award?,Will Hunting - Genio ribelle ha vinto almeno un premio Oscar?,"['Q193835', 'Q19020']",mintaka,Did Good Will Hunting win at least one Academy Award ?,Will Hunting  Genio ribelle ha vinto almeno un premio Oscar ?,Will_Hunting_Genio_ribelle win at least one Premio_Oscar ?
a93f8f4c,it,en,Did William Friedkin direct The Exorcist?,William Friedkin è il regista de L'esorcista?,['Q274167'],mintaka,Did William Friedkin direct The Exorcist ?,William Friedkin è il regista de Lesorcista ?,Did William_Friedkin direct Lesorcista ?
930d8d06,it,en,Are the Spider-Man movies from the Marvel universe?,I film di Spider-man fanno parte dell'universo Marvel?,['Q931597'],mintaka,Are the SpiderMan movies from the Marvel universe ?,I film di Spiderman fanno parte delluniverso Marvel ?,Are the Spiderman movies from the Marvel universe ?
f046dad5,it,en,Did Saving Private Ryan win an Academy Award for Best Director?,Salvate il soldato Ryan ha vinto l'Oscar al miglior regista?,"['Q103360', 'Q165817']",mintaka,Did Saving Private Ryan win an Academy Award for Best Director ?,Salvate il soldato Ryan ha vinto lOscar al miglior regista ?,Did Salvate_il_soldato_Ryan win an Oscar_al_miglior_regista ?
28f1de76,it,en,Did The English Patient win an Oscar for Best Picture?,Il paziente inglese ha vinto l'Oscar per il miglior film?,['Q63026'],mintaka,Did The English Patient win an Oscar for Best Picture ?,Il paziente inglese ha vinto lOscar per il miglior film ?,Did Il_paziente_inglese win an Oscar_al_miglior_film ?
69f64781,it,en,Has Robert De Niro won an Oscar for Best Actor?,Robert De Niro ha mai vinto l'Oscar al migliore attore?,['Q103916'],mintaka,Has Robert De Niro won an Oscar for Best Actor ?,Robert De Niro ha mai vinto lOscar al migliore attore ?,Has Robert De Niro won an Oscar_al_miglior_attore ?
e16a4ea0,it,en,Was there a sequel to The Devil Wears Prada?,C'è stato un sequel de Il diavolo veste Prada?,['Q223316'],mintaka,Was there a sequel to The Devil Wears Prada ?,Cè stato un sequel de Il diavolo veste Prada ?,Was there a sequel to Il_diavolo_veste_Prada ?
e844b8e7,it,en,Did George Lucas direct Star Wars: The Force Awakens?,George Lucas ha diretto Star Wars: Il risveglio della Forza?,['Q6074'],mintaka,Did George Lucas direct Star Wars The Force Awakens ?,George Lucas ha diretto Star Wars Il risveglio della Forza ?,Did George_Lucas direct Star_Wars_Il_risveglio_della_Forza ?
02d09bcf,it,en,Did Forrest Gump win Best Picture?,Forest Gump ha vinto l'Oscar al miglior film?,"['Q134773', 'Q102427']",mintaka,Did Forrest Gump win Best Picture ?,Forest Gump ha vinto lOscar al miglior film ?,Did Forrest Gump win Oscar_al_miglior_film ?
41d22512,it,en,Did Moonlight win Best Picture?,Moonlight ha vinto l'Oscar al miglior film?,['Q102427'],mintaka,Did Moonlight win Best Picture ?,Moonlight ha vinto lOscar al miglior film ?,Did Chiaro_di_luna win Oscar_al_miglior_film ?
b3616589,it,en,Did Titanic win Best Picture in 1998?,Titanic ha vinto l'Oscar al miglior film nel 1998?,['Q102427'],mintaka,Did Titanic win Best Picture in 1998 ?,Titanic ha vinto lOscar al miglior film nel 1998 ?,Did Titanic win Oscar_al_miglior_film in 1998 ?
8558028b,it,en,Was Bruce Campbell in Army of Darkness?,Bruce Campbell ha recitato in L' armata delle tenebre?,['Q471992'],mintaka,Was Bruce Campbell in Army of Darkness ?,Bruce Campbell ha recitato in L armata delle tenebre ?,Was Bruce_Campbell in L_armata_delle_tenebre ?
f122c0f2,it,en,Did Leonardo DiCaprio get the Oscar for Best Actor in Once Upon a Time in Hollywood?,Leonardo DiCaprio ha vinto l'Oscar al miglior attore per C'era una volta a... Hollywood?,"['Q47300912', 'Q103916']",mintaka,Did Leonardo DiCaprio get the Oscar for Best Actor in Once Upon a Time in Hollywood ?,Leonardo DiCaprio ha vinto lOscar al miglior attore per Cera una volta a Hollywood ?,Did Leonardo_DiCaprio get the Oscar_al_miglior_attore in C'era_una_volta_a..._Hollywood ?
0c231cbe,it,en,Did Goodfellas win Best Picture?,Quei bravi ragazzi ha vinto l'Oscar al miglior film?,"['Q42047', 'Q102427']",mintaka,Did Goodfellas win Best Picture ?,Quei bravi ragazzi ha vinto lOscar al miglior film ?,Did Quei_bravi_ragazzi win Oscar_al_miglior_film ?
fc053924,it,en,Did the Dark Knight win Best Picture?,Il cavaliere oscuro ha vinto l'Oscar al miglior film?,"['Q163872', 'Q102427']",mintaka,Did the Dark Knight win Best Picture ?,Il cavaliere oscuro ha vinto lOscar al miglior film ?,Did Il_cavaliere_oscuro win Oscar_al_miglior_film ?
81cc823f,it,en,Did 2001 A Space Odyssey come out in the year 2001?,2001: Odissea nello spazio è uscito nell'anno 2001?,['Q103474'],mintaka,Did 2001 A Space Odyssey come out in the year 2001 ?,2001 Odissea nello spazio è uscito nellanno 2001 ?,Did Odissea_nello_spazio come out in the year 2001 ?
d1adf10a,it,en,Did Joaquin Phoenix win a BAFTA for his role in Joker?,Joaquim Phoenix ha vinto un BAFTA per il suo ruolo in Joker?,['Q185140'],mintaka,Did Joaquin Phoenix win a BAFTA for his role in Joker ?,Joaquim Phoenix ha vinto un BAFTA per il suo ruolo in Joker ?,Did Joaquin_Phoenix win a BAFTA for his role in Joker ?
ad24d6bb,it,en,Was Michael Douglas in Falling Down?,Michael Douglas ha recitato in Un giorno di ordinaria follia?,['Q289598'],mintaka,Was Michael Douglas in Falling Down ?,Michael Douglas ha recitato in Un giorno di ordinaria follia ?,Was Michael_Douglas in Un_giorno_di_ordinaria_follia ?
22d31c31,it,en,Did Jay and Silent Bob make a sequel in 2019?,Jay e Silent Bob hanno fatto un sequel nel 2019?,['Q369860'],mintaka,Did Jay and Silent Bob make a sequel in 2019 ?,Jay e Silent Bob hanno fatto un sequel nel 2019 ?,Did Jay_e_Silent_Bob make a sequel in 2019 ?
ef4e33ac,it,en,Has a foreign language movie won Best Picture at the Academy Awards?,Un film in lingua straniera ha mai vinto l'Oscar al miglior film?,['Q102427'],mintaka,Has a foreign language movie won Best Picture at the Academy Awards ?,Un film in lingua straniera ha mai vinto lOscar al miglior film ?,Has a foreign language movie won Oscar_al_miglior_film at the loscar ?
baeb70b9,it,en,Did Citizen Kane win Best Picture at the Academy Awards?,Quarto potere ha vinto l'Oscar al miglior film?,"['Q102427', 'Q24815']",mintaka,Did Citizen Kane win Best Picture at the Academy Awards ?,Quarto potere ha vinto lOscar al miglior film ?,Did Quarto_Potere win Oscar_al_miglior_film at the loscar ?
af75458f,it,en,Did Tom Hanks win the Academy Award for Best Actor for the movie Cast Away?,Tom Hanks ha vinto l'Oscar al miglior attore per il film Cast Away?,['Q103916'],mintaka,Did Tom Hanks win the Academy Award for Best Actor for the movie Cast Away ?,Tom Hanks ha vinto lOscar al miglior attore per il film Cast Away ?,Did Tom_Hanks win the Oscar_al_miglior_attore for the movie Cast_Away ?
1fb20d72,it,en,Did Harry Potter and The Goblet of Fire come out after the year 2000?,Harry Potter e il calice di fuoco è uscito dopo l'anno 2000?,['Q102225'],mintaka,Did Harry Potter and The Goblet of Fire come out after the year 2000 ?,Harry Potter e il calice di fuoco è uscito dopo lanno 2000 ?,Did Harry_Potter_e_il_calice_di_fuoco come out after the year 2000 ?
7cefb323,it,en,Did Robert Pattinson appear in Harry Potter and the Chamber of Secrets?,Robert Pattinson è apparso in Harry Potter e la Camera dei segreti?,['Q102244'],mintaka,Did Robert Pattinson appear in Harry Potter and the Chamber of Secrets ?,Robert Pattinson è apparso in Harry Potter e la Camera dei segreti ?,Did Robert_Pattinson appear in Harry_Potter_e_la_Camera_dei_segreti ?
b1266bdc,it,en,Are there only 2 hobbits in the Fellowship of the Ring in Lord of the Rings movies?,Ci sono solo 2 hobbit nel film Il Signore degli Anelli - La compagnia dell'anello?,"['Q190214', 'Q208002']",mintaka,Are there only 2 hobbits in the Fellowship of the Ring in Lord of the Rings movies ?,Ci sono solo 2 hobbit nel film Il Signore degli Anelli  La compagnia dellanello ?,Are there only 2 hobbits in the Compagna_dellanello in Il_signore_degli_anelli movies ?
8ed50f04,it,en,Was the boat in Jaws called Orca?,Il nome della barca nel film Lo squalo era Orca?,['Q189505'],mintaka,Was the boat in Jaws called Orca ?,Il nome della barca nel film Lo squalo era Orca ?,Was the boat in Squalo called Orcinus_orca ?
6d61a86e,it,en,Is Michael J. Fox in Back to the Future?,Michael J. Fox recita in Ritorno al futuro?,['Q91540'],mintaka,Is Michael J Fox in Back to the Future ?,Michael J Fox recita in Ritorno al futuro ?,Is Michael_J_Fox in Ritorno_al_futuro ?
4fbb0731,it,en,Did Wings win Best Picture?,'Ali' ha vinto l'Oscar come miglior film?,['Q272036'],mintaka,Did Wings win Best Picture ?,Ali ha vinto lOscar come miglior film ?,Wings_Hauser win Oscar_al_miglior_film ?
2c3c2735,it,en,Did All Quiet on the Western Front win Best Picture?,Niente di nuovo sul fronte occidentale ha vinto l'Oscar al miglior film?,['Q102427'],mintaka,Did All Quiet on the Western Front win Best Picture ?,Niente di nuovo sul fronte occidentale ha vinto lOscar al miglior film ?,Niente_di_nuovo_sul_fronte_occidentale on the Fronte_occidentale win Oscar_al_miglior_film ?
2c58922f,it,en,Did Steven Spielberg direct Back to the Future?,È Steven Spielberg che ha diretto Ritorno al Futuro?,['Q91540'],mintaka,Did Steven Spielberg direct Back to the Future ?,È Steven Spielberg che ha diretto Ritorno al Futuro ?,Did Steven_Spielberg direct Ritorno_al_futuro ?
cf5cb531,it,en,Was Romancing the Stone filmed in Colombia?,All'inseguimento della pietra verde è stato girato in Colombia?,['Q502629'],mintaka,Was Romancing the Stone filmed in Colombia ?,Allinseguimento della pietra verde è stato girato in Colombia ?,Was All'inseguimento_della_pietra_verde filmed in Colombia ?
7e49d1ff,it,en,Did Harry Potter take place in England?,Harry Potter è ambientato in Inghilterra?,['Q21'],mintaka,Did Harry Potter take place in England ?,Harry Potter è ambientato in Inghilterra ?,Did Harry_Potter take place in Inghilterra ?
b8c86234,it,en,"In How to Train Your Dragon, was toothless a black furry dragon?","Nel film Dragon Trainer, Sdentato è un drago Furia Buia?",['Q373096'],mintaka,In How to Train Your Dragon was toothless a black furry dragon ?,Nel film Dragon Trainer Sdentato è un drago Furia Buia ?,In Dragon_Trainer was toothless a black furry dragon ?
e17a37d3,it,en,"Which album spent more weeks at number one on the Billboard Charts, Rumours by Fleetwood Mac or 21 by Adele?","Quale album è rimasto in cima alla classifica Billboard per più settimane, Rumours dei Fletwood Mac or 21 di Adele?",['Q106648'],mintaka,Which album spent more weeks at number one on the Billboard Charts Rumours by Fleetwood Mac or 21 by Adele ?,Quale album è rimasto in cima alla classifica Billboard per più settimane Rumours dei Fletwood Mac or 21 di Adele ?,Which album spent more weeks at number one on the Poster Rumours by Fleetwood_Mac or 21 by Adele ?
3932a7fd,it,en,"Who's older, Lady Gaga or Beyoncé?",Chi ha più anni: Lady Gaga o Beyonce?,['Q36153'],mintaka,Whos older Lady Gaga or Beyoncé ?,Chi ha più anni Lady Gaga o Beyonce ?,Whos older Lady_Gaga or Beyoncé ?
22bad0ea,it,en,"Who has more Grammys, Beyoncé or Adele?","Chi ha più Grammy, Beyonce o Adele?",['Q36153'],mintaka,Who has more Grammys Beyoncé or Adele ?,Chi ha più Grammy Beyonce o Adele ?,Who has more Grammy_Award Beyoncé or Adele ?
b01872c6,it,en,"Who is older, Jennifer Lopez or Beyoncé?",Chi ha più anni: Jennifer Lopez o Beyonce?,['Q36153'],mintaka,Who is older Jennifer Lopez or Beyoncé ?,Chi ha più anni Jennifer Lopez o Beyonce ?,Who is older Jennifer_Lopez or Beyoncé ?
eac22d68,it,en,"Did ""2 of Amerikaz Most Wanted"" come out before 2000?",2 of Americaz Most Wanted è uscito prima del 2000?,['Q1530917'],mintaka,Did 2 of Amerikaz Most Wanted come out before 2000 ?,2 of Americaz Most Wanted è uscito prima del 2000 ?,Did 2 of 2_of_Americaz_Most_Wanted come out before 2000 ?
7d5a4904,it,en,"Who is older, Beyoncé or Rihanna?","Chi è più grande, Beyonce o Rihanna?",['Q36153'],mintaka,Who is older Beyoncé or Rihanna ?,Chi è più grande Beyonce o Rihanna ?,Who is older Beyoncé or Rihanna ?
8c6e2fc7,it,en,"Who is older, Paul McCartney or Keith Richards?","Chi è più grande, Paul Mc Cartney o Keith Richards?",['Q2599'],mintaka,Who is older Paul McCartney or Keith Richards ?,Chi è più grande Paul Mc Cartney o Keith Richards ?,Who is older Paul_Mc_Cartney or Keith_Richards ?
aa3f9c19,it,en,How many Academy Awards has Lady Gaga won?,Quanti Premi Oscar ha vinto Lady Gaga?,['Q19020'],mintaka,How many Academy Awards has Lady Gaga won ?,Quanti Premi Oscar ha vinto Lady Gaga ?,How many loscar has Lady_Gaga won ?
e0e02c21,it,en,How many singers has AC/DC had?,Quanti cantanti hanno avuto gli ACDC?,['Q27593'],mintaka,How many singers has ACDC had ?,Quanti cantanti hanno avuto gli ACDC ?,How many singers has ACDC had ?
9a92fb39,it,en,How many studio albums has AC/DC released since 2000?,Quanti album in studio hanno pubblicato gli ACDC dal 2000?,['Q27593'],mintaka,How many studio albums has ACDC released since 2000 ?,Quanti album in studio hanno pubblicato gli ACDC dal 2000 ?,How many studio albums has ACDC released since 2000 ?
a0a000df,it,en,How many members in Blackpink?,Quanti sono i Black Pink?,['Q25056945'],mintaka,How many members in Blackpink ?,Quanti sono i Black Pink ?,How many members in Blackpink ?
4d2011f2,it,en,Which member of Amon Amarth was not born in Sweden?,Quale membro degli Amon Amarth non è nato in Svezia?,['Q34'],mintaka,Which member of Amon Amarth was not born in Sweden ?,Quale membro degli Amon Amarth non è nato in Svezia ?,Which member of Amon_Amarth was not born in Svezia ?
26d6d309,it,en,Which member of The Police was not British?,Quale membro dei Police non era britannico?,['Q842438'],mintaka,Which member of The Police was not British ?,Quale membro dei Police non era britannico ?,Which member of The_Police was not Ingles ?
4e532a68,it,en,Which Grammy Award was Norman Fucking Rockwell! nominated for but did not win?,Per quale Grammy è stata nominata Norman Fuckin Rockwell! ma non ha vinto?,['Q56655003'],mintaka,Which Grammy Award was Norman Fucking Rockwell nominated for but did not win ?,Per quale Grammy è stata nominata Norman Fuckin Rockwell ma non ha vinto ?,Which Grammy_Award was Norman_Fuckin_Rockwell nominated for but did not win ?
6d9e6317,it,en,Who was not British in Katrina and the Waves?,Chi dei Katrina and the Waves non era britannico?,['Q842438'],mintaka,Who was not British in Katrina and the Waves ?,Chi dei Katrina and the Waves non era britannico ?,Who was not Ingles in Katrina_and_the_Waves ?
24c8781c,it,en,Who was the only male member of Boney M.?,Chi era l'unico membro maschile del gruppo Boney M?,['Q156298'],mintaka,Who was the only male member of Boney M ?,Chi era lunico membro maschile del gruppo Boney M ?,Who was the only male member of Boney_M ?
b739b77d,it,en,Which of the current U2 members were born outside of Ireland?,Chi degli attuali componenti degli U2 non è nato in Irlanda?,['Q27'],mintaka,Which of the current U2 members were born outside of Ireland ?,Chi degli attuali componenti degli U2 non è nato in Irlanda ?,Which of the current U2 members were born outside of Irlanda ?
d1a07d2e,it,en,Which albums by Iron Maiden do not feature Bruce Dickinson or Blaze Beyley?,In quali album degli Iron Maden non ci sono Bruce Dickinson o Blaze Beyley?,['Q42482'],mintaka,Which albums by Iron Maiden do not feature Bruce Dickinson or Blaze Beyley ?,In quali album degli Iron Maden non ci sono Bruce Dickinson o Blaze Beyley ?,Which albums by Iron_Maden do not feature Bruce_Dickinson or Blaze_Beyley ?
61c45307,it,en,Which Linda Ronstadt albums are not in English?,Quali album di Linda Ronstadt non sono in inglese?,['Q1860'],mintaka,Which Linda Ronstadt albums are not in English ?,Quali album di Linda Ronstadt non sono in inglese ?,Which Linda Ronstadt albums are not in English ?
fb15deb3,it,en,Which Blackpink members were not from South Korea?,Quali componenti delle Blackpink non vengono dalla Corea del Sud?,['Q884'],mintaka,Which Blackpink members were not from South Korea ?,Quali componenti delle Blackpink non vengono dalla Corea del Sud ?,Which Blackpink members were not from Corea_del_Sud ?
9c63932e,it,en,Which EXO members were not born in South Korea?,Quali componenti degli EXO non sono nati in Corea del Sud?,['Q884'],mintaka,Which EXO members were not born in South Korea ?,Quali componenti degli EXO non sono nati in Corea del Sud ?,Which EXO members were not born in Corea_del_Sud ?
ab5b1a22,it,en,Which G-Idle members were not born in South Korea?,Quali membri dei G-idle non sono nati in Corea del Sud?,['Q884'],mintaka,Which GIdle members were not born in South Korea ?,Quali membri dei Gidle non sono nati in Corea del Sud ?,Which Gidle members were not born in Corea_del_Sud ?
f3da5e99,it,en,Which TWICE members were not born in South Korea?,Quali componenti delle TWICE non sono nate in Corea del Sud?,['Q884'],mintaka,Which TWICE members were not born in South Korea ?,Quali componenti delle TWICE non sono nate in Corea del Sud ?,Which TWICE members were not born in Corea_del_Sud ?
2f7ea70b,it,en,Which Doja Cat record was nominated for a Record of the Year Grammy but did not win?,Quale brano di Doja Cat è stato candidato al Grammy Award alla registrazione dell'anno senza vincere?,['Q843219'],mintaka,Which Doja Cat record was nominated for a Record of the Year Grammy but did not win ?,Quale brano di Doja Cat è stato candidato al Grammy Award alla registrazione dellanno senza vincere ?,Which Doja_Cat record was nominated for a Grammy_Award but did not win ?
767187e4,it,en,"Which member of the Sauce Factory is not African American, as the rest of the artists are?",Quale artista di The Sauce Factory non è afro-americano come gli altri?,['Q49085'],mintaka,Which member of the Sauce Factory is not African American as the rest of the artists are ?,Quale artista di The Sauce Factory non è afroamericano come gli altri ?,Which member of the Sauce_Factory is not lr as the rest of the artists are ?
be1e387b,it,en,Which member of Blackpink was not allowed to join Paris Fashion Week in 2021?,Quali membri delle Blackpink non hanno potuto partecipare alla settimana della moda di Parigi nel 2021?,['Q2446003'],mintaka,Which member of Blackpink was not allowed to join Paris Fashion Week in 2021 ?,Quali membri delle Blackpink non hanno potuto partecipare alla settimana della moda di Parigi nel 2021 ?,Which member of Blackpink was not allowed to join Settimana_della_moda_di_Parigi in 2021 ?
