id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
22b9504f,it,en,Which Wheel of Time novels were not completed before Robert Jordan's death?,¿Cuáles novelas de La rueda del tiempo no fueron terminadas antes de que Robert Jordan muriera?,['Q4470'],mintaka,Which Wheel of Time novels were not completed before Robert Jordans death,Cuáles novelas de La rueda del tiempo no fueron terminadas antes de que Robert Jordan muriera,Which La rueda del tiempo novels were not completed before Robert Jordans death
a2ce2599,it,en,In which Chronicles of Narnia books does Lucy Pevensie not appear as either a principal character or minor character?,"¿En cuál libro de Las crónicas de Narnia, Lucy Pevensie no actúa como el personaje principal o el secundario?",['Q483412'],mintaka,In which Chronicles of Narnia books does Lucy Pevensie not appear as either a principal character or minor character,En cuál libro de Las crónicas de Narnia Lucy Pevensie no actúa como el personaje principal o el secundario,In which Las Crónicas de Narnia books does Lucy Lucy Pevensie not appear as either a principal character or minor character
a0dc1823,it,en,Which two winners of the Nobel Prize for Literature did not ultimately accept the award?,¿Cuáles dos ganadores del premio Nobel de Literatura terminaron no aceptando el premio?,['Q37922'],mintaka,Which two winners of the Nobel Prize for Literature did not ultimately accept the award,Cuáles dos ganadores del premio Nobel de Literatura terminaron no aceptando el premio,Which two winners of the Premio Nobel de Literatura did not ultimately accept the award
420c83fc,it,en,Which book in the Lord of the Rings trilogy was not more than 400 pages long in its first edition?,¿Cuál libro de la trilogía de El señor de los anillos no tenía más de 400 páginas en su primera edición?,['Q15228'],mintaka,Which book in the Lord of the Rings trilogy was not more than 400 pages long in its first edition,Cuál libro de la trilogía de El señor de los anillos no tenía más de 400 páginas en su primera edición,Which book in the El señor de los anillos trilogy was not more than 400 pages long in its first edition
cff94dea,it,en,Which Hunger Games books were not made into movies?,¿Cuáles de los libros de Los juegos del hambre no fueron adaptados a películas?,['Q11679'],mintaka,Which Hunger Games books were not made into movies,Cuáles de los libros de Los juegos del hambre no fueron adaptados a películas,Which Los Juegos del Hambre books were not made into movies
007f3296,it,en,Which Suzanne Collins novel was not in the Hunger Games trilogy?,¿Cuál novela de Suzanne Colling no está en la trilogía de Juegos Voraces?,['Q228624'],mintaka,Which Suzanne Collins novel was not in the Hunger Games trilogy,Cuál novela de Suzanne Colling no está en la trilogía de Juegos Voraces,Which Suzanne Colling novel was not in Los Juegos del Hambre trilogy
6b4e71c0,it,en,Which Chronicles of Narnia book have not been made as a movie yet?,¿De cuál libro de Las crónicas de Narnia no se ha hecho una película aún?,['Q483412'],mintaka,Which Chronicles of Narnia book have not been made as a movie yet,De cuál libro de Las crónicas de Narnia no se ha hecho una película aún,Which Las Crónicas de Narnia book have not been made as a movie yet
7c10faf6,it,en,Which Foundation series book by Issac Asimov have been released in 1990's?,¿Qué libro las Serie de la Fundación de Isaac Asimov fue lanzado en 1990?,['Q1564644'],mintaka,Which Foundation series book by Issac Asimov have been released in 1990s,Qué libro las Serie de la Fundación de Isaac Asimov fue lanzado en 1990,Which Foundation series book by Issac Asimov have been released in 1990s
930893e0,it,en,Which book in Stephen King's The Dark Tower series was not a full length book?,¿Cuál de los libros de la serie La torre oscura de Stephen King no era una novela completa?,['Q280898'],mintaka,Which book in Stephen Kings The Dark Tower series was not a full length book,Cuál de los libros de la serie La torre oscura de Stephen King no era una novela completa,Which book in Stephen King King The Dark Tower series was not a full length book
ff08e26c,it,en,Which Twilight books did not include the character Renesmee?,¿Cuáles de los libros de Crepúsculo no incluyeron el personaje de Renesmee?,['Q44523'],mintaka,Which Twilight books did not include the character Renesmee,Cuáles de los libros de Crepúsculo no incluyeron el personaje de Renesmee,Which Saga Crepúsculo books did not include the character Renesmee
d832e516,it,en,What Jurassic Park character appears in the books but not the movies?,"¿Qué personaje de Parque Jurásico aparece en los libros, pero no en las películas?",['Q2336369'],mintaka,What Jurassic Park character appears in the books but not the movies,Qué personaje de Parque Jurásico aparece en los libros pero no en las películas,What Parque Jurásico character appears in the books but not the movies
455ed398,it,en,What books from the Chronicles of Narnia series were not made into a movie?,¿Cuáles libros de las Crónicas de Narnia no se han hecho en películas?,['Q483412'],mintaka,What books from the Chronicles of Narnia series were not made into a movie,Cuáles libros de las Crónicas de Narnia no se han hecho en películas,What books from the Las Crónicas de Narnia series were not made into a movie
25a68e22,it,en,What Twilight book is not from Bella's perspective?,¿Cuál libro de Crepúsculo no están desde la perspectiva de Bella?,['Q44523'],mintaka,What Twilight book is not from Bellas perspective,Cuál libro de Crepúsculo no están desde la perspectiva de Bella,What Saga Crepúsculo book is not from Bellas perspective
2ba3d4cb,it,en,Which novel was not published during Sylvia Path's life?,¿Cuál novela no se publicó durante la vida de Sylvia Path?,['Q133054'],mintaka,Which novel was not published during Sylvia Paths life,Cuál novela no se publicó durante la vida de Sylvia Path,Which novel was not published during Sylvia Path life
8ee0bf57,it,en,Which companion novel in the Twilight series had not been released yet as of 2019?,¿Qué novela de la serie Crepúsculo no fue lanzada hasta 2019?,['Q44523'],mintaka,Which companion novel in the Twilight series had not been released yet as of 2019,Qué novela de la serie Crepúsculo no fue lanzada hasta 2019,Which companion novel in the Saga Crepúsculo series had not been released yet as of 2019
2c11c7d8,it,en,Which Chronicles of Narnia books have not been made into a movie distributed by Disney?,¿Cuál libro de Las Cronicas de Narnia no fue adaptado a película distribuida por Disney?,['Q483412'],mintaka,Which Chronicles of Narnia books have not been made into a movie distributed by Disney,Cuál libro de Las Cronicas de Narnia no fue adaptado a película distribuida por Disney,Which Las Crónicas de Narnia books have not been made into a movie distributed by Disney
095dadb6,it,en,Which book in the New Jedi Order series was written by Matthew Stover?,¿Cuál libro en las Nuevas Series Jedi fue escrito por Mattew Stover?,['Q1909623'],mintaka,Which book in the New Jedi Order series was written by Matthew Stover,Cuál libro en las Nuevas Series Jedi fue escrito por Mattew Stover,Which book in the La Nueva Orden Jedi series was written by Mattew Stover
29627369,it,en,Which book in the A Song of Ice and Fire series was written in the same year as the last Atlanta Olympics?,¿Cuál libro en la saga Canción de hielo y fuego fue escrito en el mismo año que The last Atlanta Olympics?,['Q45875'],mintaka,Which book in the A Song of Ice and Fire series was written in the same year as the last Atlanta Olympics,Cuál libro en la saga Canción de hielo y fuego fue escrito en el mismo año que The last Atlanta Olympics,Which book in the Canción de Hielo y Fuego series was written in the same year as the last The last Atlanta Juegos Olímpicos
d8c79517,it,en,What horror novel about returning from the grave was written in 1983?,¿Cuál novela de terror sobre volver de la tumba fue escrita en 1983?,['Q20667180'],mintaka,What horror novel about returning from the grave was written in 1983,Cuál novela de terror sobre volver de la tumba fue escrita en 1983,What horror novel about returning from the grave was written in 1983
2010e5ac,it,en,What book from 2008 was not released until 12 years later due to an online leak?,¿Qué libro de 2008 no fue publicado hasta 12 años después a causa de que fue filtrado en la web?,['Q571'],mintaka,What book from 2008 was not released until 12 years later due to an online leak,Qué libro de 2008 no fue publicado hasta 12 años después a causa de que fue filtrado en la web,What book from 2008 was not released until 12 years later due to an online leak
6f96f3da,it,en,Which book in the Hunger Games series was released in 2010?,¿Cuál libro en la serie de Los Juegos del Hambre fue estrenado en 2010?,['Q11679'],mintaka,Which book in the Hunger Games series was released in 2010,Cuál libro en la serie de Los Juegos del Hambre fue estrenado en 2010,Which book in Los Juegos del Hambre series was released in 2010
2ca1f61a,it,en,What is the second Hunger Games book and was released in 2009?,¿Cuál es el segundo libro de Los Juegos del Hambre y fue lanzado en 2009?,['Q11679'],mintaka,What is the second Hunger Games book and was released in 2009,Cuál es el segundo libro de Los Juegos del Hambre y fue lanzado en 2009,What is the second Los Juegos del Hambre book and was released in 2009
8e337fb8,it,en,Who was a researcher at Amnesty International and a prolific writer?,¿Quién era investigador en Amnistía Internacional y escritor prolífico?,['Q42970'],mintaka,Who was a researcher at Amnesty International and a prolific writer,Quién era investigador en Amnistía Internacional y escritor prolífico,Who was a researcher at Amnistía Internacional and a prolific writer
342c6fe7,it,en,Which author was a Howard University alumni and won the Nobel Prize in Literature?,¿Cuál autor fue estudiante en la Universidad de Harvard y ganó el premio nobel de literatura?,['Q37922'],mintaka,Which author was a Howard University alumni and won the Nobel Prize in Literature,Cuál autor fue estudiante en la Universidad de Harvard y ganó el premio nobel de literatura,Which author was a Universidad Howard alumni and won the Premio Nobel de Literatura
656ba8af,it,en,Which book in the Godfather series was released in 1984?,¿Cuál libro de la serie de El Padrino fue estrenado en 1984?,['Q47703'],mintaka,Which book in the Godfather series was released in 1984,Cuál libro de la serie de El Padrino fue estrenado en 1984,Which book in the El Padrino series was released in 1984
a135c990,it,en,What book was published in 2019 and won a Pulitzer Prize in 2020?,¿Cuál libro fue publicado en 2019 y ganó un Premio Pulitzer en 2020?,['Q46525'],mintaka,What book was published in 2019 and won a Pulitzer Prize in 2020,Cuál libro fue publicado en 2019 y ganó un Premio Pulitzer en 2020,What book was published in 2019 and won a Premio premio Pulitzer in 2020
46cedd69,it,en,What book was published in 2018 and won a Pulitzer Prize in 2019?,¿Cuál libro fue publicado en 2018 y ganó un Premio Pulitzer en 2019?,['Q46525'],mintaka,What book was published in 2018 and won a Pulitzer Prize in 2019,Cuál libro fue publicado en 2018 y ganó un Premio Pulitzer en 2019,What book was published in 2018 and won a Premio premio Pulitzer in 2019
372c42bb,it,en,Which book was published in 2003 and won a Newbery Medal?,¿Cuál libro fue publicado en 2003 y ganó una medalla Newbery?,['Q622813'],mintaka,Which book was published in 2003 and won a Newbery Medal,Cuál libro fue publicado en 2003 y ganó una medalla Newbery,Which book was published in 2003 and won a Medalla Newbery
c8e855d7,it,en,Who was the female author born in England in 1819 that used a male pen name?,¿Quién era la autora nacida en Inglaterra en 1819 que solía usar un seudónimo masculino?,['Q21'],mintaka,Who was the female author born in England in 1819 that used a male pen name,Quién era la autora nacida en Inglaterra en 1819 que solía usar un seudónimo masculino,Who was the female author born in Inglaterra in 1819 that used a male pen name
6fe2c07a,it,en,Which book was released second in the Twilight series?,¿Cuál fue el segundo libro lanzado en las series Crepúsculo?,['Q44523'],mintaka,Which book was released second in the Twilight series,Cuál fue el segundo libro lanzado en las series Crepúsculo,Which book was released second in the Saga Crepúsculo series
859ee9fe,it,en,Which book in the A Song of Ice And Fire series was released in 1996?,¿Cuál libro en la serie de Canción de hielo y fuego fue estrenado en 1996?,['Q45875'],mintaka,Which book in the A Song of Ice And Fire series was released in 1996,Cuál libro en la serie de Canción de hielo y fuego fue estrenado en 1996,Which book in the Canción de hielo y fuego series was released in 1996
2ecf2719,it,en,Which book in the A Song of Ice And Fire series was released in 2005?,¿Cuál libro de la saga Canción de hielo y fuego fue publicado en 2005?,['Q45875'],mintaka,Which book in the A Song of Ice And Fire series was released in 2005,Cuál libro de la saga Canción de hielo y fuego fue publicado en 2005,Which book in the Canción de hielo y fuego series was released in 2005
469f51cc,it,en,Which book in the Twilight series was published in 2006?,¿Cuál libro de las series Crepúsculo fue publicado en 2006?,['Q44523'],mintaka,Which book in the Twilight series was published in 2006,Cuál libro de las series Crepúsculo fue publicado en 2006,Which book in the Saga Crepúsculo series was published in 2006
2ee7114a,it,en,Who wrote The Color Purple and won the Pulitzer prize in 1983?,¿Quién escribió El Color Violeta y ganó un Premio Pulitzer en 1983?,['Q46525'],mintaka,Who wrote The Color Purple and won the Pulitzer prize in 1983,Quién escribió El Color Violeta y ganó un Premio Pulitzer en 1983,Who wrote El Color Violeta and won the premio Pulitzer prize in 1983
dcbecb9b,it,en,Who wrote The Executioner's Song and won the Pulitzer prize in 1980?,¿Quién escribió la canción en The Executioner y ganó un premio Pulitzer en 1980?,['Q46525'],mintaka,Who wrote The Executioners Song and won the Pulitzer prize in 1980,Quién escribió la canción en The Executioner y ganó un premio Pulitzer en 1980,Who wrote The Executioner and won the premio Pulitzer prize in 1980
c64ff8e3,it,en,Which novel by Toni Morrison won a Pulitzer Prize for Fiction?,¿Cuál novela de Toni Morrison ganó a un premio Pulitzer de ficción?,['Q833633'],mintaka,Which novel by Toni Morrison won a Pulitzer Prize for Fiction,Cuál novela de Toni Morrison ganó a un premio Pulitzer de ficción,Which novel by Toni Morrison won a premio premio Pulitzer
c91e5471,it,en,Which Hercule Poirot by Agatha Christie was published in 1932?,¿Qué Hércules Poirot de Agatha Christie fue publicado en 1932?,['Q170534'],mintaka,Which Hercule Poirot by Agatha Christie was published in 1932,Qué Hércules Poirot de Agatha Christie fue publicado en 1932,Which Hercule Poirot by Agatha Christie was published in 1932
b379a919,it,en,"Who won the Caldecott Medal twice and was born in Grand Rapids, Michigan?","¿Quién ganó la Medalla Caldecott dos veces y nació en Gran Rapids, Michigan?","['Q184587', 'Q1026417']",mintaka,Who won the Caldecott Medal twice and was born in Grand Rapids Michigan,Quién ganó la Medalla Caldecott dos veces y nació en Gran Rapids Michigan,Who won the Medalla Caldecott twice and was born in Gran Rapids Michigan
60e1616a,it,en,Which novella in the Stephen King collection Different Seasons was the first to be adapted as a movie?,¿Qué novela corta de la colección de Las cuatro estaciones de Stephen King fue la primera en ser adaptada a una película?,['Q471024'],mintaka,Which novella in the Stephen King collection Different Seasons was the first to be adapted as a movie,Qué novela corta de la colección de Las cuatro estaciones de Stephen King fue la primera en ser adaptada a una película,Which novella in the Stephen King King collection Las cuatro estaciones was the first to be adapted as a movie
cfd7ab57,it,en,Who taught both Defense Against the Dark Arts and Potions in the Harry Potter books?,¿Quién enseñaba tanto Defensa Contra las Artes Oscuras como Pociones en los libros de Harry Potter?,"['Q1503547', 'Q10264736']",mintaka,Who taught both Defense Against the Dark Arts and Potions in the Harry Potter books,Quién enseñaba tanto Defensa Contra las Artes Oscuras como Pociones en los libros de Harry Potter,Who taught both Defensa Contra las Artes Oscuras and Pociones in the Harry Potter Potter books
e51ff36f,it,en,Which book in the Discworld series was released in 1983?,¿Qué libro de la serie de Mundodisco fue publicado en 1983?,['Q253295'],mintaka,Which book in the Discworld series was released in 1983,Qué libro de la serie de Mundodisco fue publicado en 1983,Which book in the Mundodisco series was released in 1983
6b21ef2c,it,en,Which book in the Discworld series was released in 2015?,¿Qué libro de la serie de Mundodisco fue publicado en 2015?,['Q253295'],mintaka,Which book in the Discworld series was released in 2015,Qué libro de la serie de Mundodisco fue publicado en 2015,Which book in the Mundodisco series was released in 2015
bc531d40,it,en,Which book in the Discworld series was released in 2001?,¿Qué libro de la serie de Mundodisco fue publicado en 2001?,['Q3257270'],mintaka,Which book in the Discworld series was released in 2001,Qué libro de la serie de Mundodisco fue publicado en 2001,Which book in the Mundodisco series was released in 2001
44af0e04,it,en,Which book in the Hitchhiker's Guide to the Galaxy series was released in 1980?,¿Qué libro de la serie de Guía del autoestopista galáctico fue publicado en 1980?,['Q3107329'],mintaka,Which book in the Hitchhikers Guide to the Galaxy series was released in 1980,Qué libro de la serie de Guía del autoestopista galáctico fue publicado en 1980,Which book in the Guía del autoestopista galáctico series was released in 1980
be29d8d9,it,en,Which book in the Hitchhiker's Guide to the Galaxy series was released in 1992?,¿Cuál libro de las series Guía del Autoestopista Galactíco fue lanzado en 1992?,['Q571'],mintaka,Which book in the Hitchhikers Guide to the Galaxy series was released in 1992,Cuál libro de las series Guía del Autoestopista Galactíco fue lanzado en 1992,Which book in the Guía del autoestopista galáctico series was released in 1992
d6491ac6,it,en,When did the author who wrote Pale Fire die?,¿Cuándo murió el autor que escribió Pálido Fuego?,['Q1229792'],mintaka,When did the author who wrote Pale Fire die,Cuándo murió el autor que escribió Pálido Fuego,When did the author who wrote Pálido Fuego die
5de017e0,it,en,When did the author who wrote A Portrait of the Artist as a Young Man die?,¿Cuándo murió el autor que escribió Retrato del artista adolescente?,['Q465360'],mintaka,When did the author who wrote A Portrait of the Artist as a Young Man die,Cuándo murió el autor que escribió Retrato del artista adolescente,When did the author who wrote Retrato del artista adolescente die
6d1a3e6f,it,en,In what year did the author who wrote To Kill a Mockingbird die?,¿En qué año falleció el autor de Matar un Ruiseñor?,['Q212340'],mintaka,In what year did the author who wrote To Kill a Mockingbird die,En qué año falleció el autor de Matar un Ruiseñor,In what year did the author who wrote Matar un ruiseñor die
3ade14ef,it,en,In what state was the 1996 Caldecott Medal winner born?,¿En qué estado nació el ganador de la Medalla Caldecott de 1996?,['Q1026417'],mintaka,In what state was the 1996 Caldecott Medal winner born,En qué estado nació el ganador de la Medalla Caldecott de 1996,In what state was the 1996 Medalla Caldecott winner born
90398e3e,it,en,How old was the first Newbery Medal recipient when he died?,¿Cuántos años tenía cuando murió el ganador de la primer Medalla Newbery?,['Q622813'],mintaka,How old was the first Newbery Medal recipient when he died,Cuántos años tenía cuando murió el ganador de la primer Medalla Newbery,How old was the first Medalla Newbery recipient when he died
cf736479,it,en,Who directed the movie that is based on the second book of the Divergent series written by Veronica Roth?,¿Quién dirigió la película que está basada en el segundo libro de la serie de Divergente escrito por Verónica Roth?,['Q328212'],mintaka,Who directed the movie that is based on the second book of the Divergent series written by Veronica Roth,Quién dirigió la película que está basada en el segundo libro de la serie de Divergente escrito por Verónica Roth,Who directed the movie that is based on the second book of the Divergente series written by Verónica Roth
8cfeddd7,it,en,Who wrote the third book of Lord of the Rings that's based on the last movie?,¿Quién escribió el tercer libro del Señor de los anillos basado en la última película?,['Q15228'],mintaka,Who wrote the third book of Lord of the Rings thats based on the last movie,Quién escribió el tercer libro del Señor de los anillos basado en la última película,Who wrote the third book of El señor de los anillos thats based on the last movie
974b11e6,it,en,When did the author who wrote the Lord of the Rings series die?,¿Cuándo murió el autor que escribió la serie El señor de los anillos?,['Q15228'],mintaka,When did the author who wrote the Lord of the Rings series die,Cuándo murió el autor que escribió la serie El señor de los anillos,When did the author who wrote the El señor de los anillos series die
73611197,it,en,Who directed the movie that's based on the third Lord of the Rings book?,¿Quién dirigió la película basada en el tercer libro de El señor de los anillos?,['Q15228'],mintaka,Who directed the movie thats based on the third Lord of the Rings book,Quién dirigió la película basada en el tercer libro de El señor de los anillos,Who directed the movie thats based on the El señor de los anillos book
928c90cc,it,en,Which book has sold the most copies in the world and is a religious book?,¿Cuál libro vendió más copias en el mundo y es un libro religioso?,['Q571'],mintaka,Which book has sold the most copies in the world and is a religious book,Cuál libro vendió más copias en el mundo y es un libro religioso,Which book has sold the most copies in the world and is a religious book
137846b7,it,en,Which television show was produced based on the novel The Song of Ice and Fire?,¿Qué programa de televisión se produjo a partir de la novela Canción de hielo y fuego?,['Q45875'],mintaka,Which television show was produced based on the novel The Song of Ice and Fire,Qué programa de televisión se produjo a partir de la novela Canción de hielo y fuego,Which television show was produced based on the novel Canción de hielo y fuego
160eb679,it,en,What is the nationality of the latest Pulitzer prize winner?,¿Cuál es nacionalidad del último ganador del premio Pulitzer?,['Q46525'],mintaka,What is the nationality of the latest Pulitzer prize winner,Cuál es nacionalidad del último ganador del premio Pulitzer,What is the nationality of the latest premio Pulitzer prize winner
b13e4877,it,en,What character by the author of The Secret Garden inspired a trend in boy's fashions?,¿Cuál personaje del escritor de Jardín Secreto inspiró una moda infantil de chicos?,['Q472194'],mintaka,What character by the author of The Secret Garden inspired a trend in boys fashions,Cuál personaje del escritor de Jardín Secreto inspiró una moda infantil de chicos,What character by the author of Jardín Secreto inspired a trend in boys fashions
7682da6c,it,en,What state was the setting for most of the books by the author of The Grapes of Wrath?,¿En qué provincia se pasa la mayoría de los libros del autor de Las Uvas de la Ira?,['Q215983'],mintaka,What state was the setting for most of the books by the author of The Grapes of Wrath,En qué provincia se pasa la mayoría de los libros del autor de Las Uvas de la Ira,What state was the setting for most of the books by the author of The The Grapes of Wrath
4cdce2eb,it,en,In what year was the winner of the 2020 Nobel Prize in Literature born?,¿En qué año nació en ganador del Premio Nobel de literatura de 2020?,['Q37922'],mintaka,In what year was the winner of the 2020 Nobel Prize in Literature born,En qué año nació en ganador del Premio Nobel de literatura de 2020,In what year was the winner of the 2020 Premio Nobel de Literatura born
b2771b39,it,en,Which state was the winner of the 2020 Nobel Prize in Literature born in?,¿En qué estado nació la ganadora del Premio Nobel de Literatura 2020?,['Q37922'],mintaka,Which state was the winner of the 2020 Nobel Prize in Literature born in,En qué estado nació la ganadora del Premio Nobel de Literatura 2020,Which state was the winner of the 2020 Premio Nobel de Literatura born in
37f55556,it,en,Where was the author of The Hobbit born?,¿Dónde nació el autor que escribió El Hobbit?,['Q74287'],mintaka,Where was the author of The Hobbit born,Dónde nació el autor que escribió El Hobbit,Where was the author of El hobbit born
f76c056c,it,en,When did the author who wrote Grapes of Wrath die?,¿Cuándo murió el autor que escribió Las uvas de la ira?,['Q215983'],mintaka,When did the author who wrote Grapes of Wrath die,Cuándo murió el autor que escribió Las uvas de la ira,When did the author who wrote The Grapes of Wrath die
af82fcbd,it,en,Who was in charge of the screenplay on the movie that was based on the third book of Lord of the Rings?,¿Quién fue el responsable por el guión de la película basada en el tercer libro de Señor de Los Anillos?,['Q15228'],mintaka,Who was in charge of the screenplay on the movie that was based on the third book of Lord of the Rings,Quién fue el responsable por el guión de la película basada en el tercer libro de Señor de Los Anillos,Who was in charge of the screenplay on the movie that was based on the third book of El señor de los anillos
e3536c25,it,en,Who directed the movie that was based on the first book of Twilight?,¿Quién dirigió la película basada en el primer libro de Crepúsculo?,['Q44523'],mintaka,Who directed the movie that was based on the first book of Twilight,Quién dirigió la película basada en el primer libro de Crepúsculo,Who directed the movie that was based on the first book of Saga Crepúsculo
7ae6f61f,it,en,Who directed the movie that was based on the first book of the Hobbit?,¿Quién dirigió la película basada en el primer libro de El Hobbit?,['Q74287'],mintaka,Who directed the movie that was based on the first book of the Hobbit,Quién dirigió la película basada en el primer libro de El Hobbit,Who directed the movie that was based on the first book of the Hobbits
7c7e30a9,it,en,When did the author who wrote Adventures of Huckleberry Finn die?,¿Cuándo murió el autor que escribió Las Aventuras de Huckeberry Finn?,['Q215410'],mintaka,When did the author who wrote Adventures of Huckleberry Finn die,Cuándo murió el autor que escribió Las Aventuras de Huckeberry Finn,When did the author who wrote Las Aventuras de Huckeberry Finn die
00baa57f,it,en,Who directed the movie that's based on the third book in the Twilight saga?,¿Quién dirigió la película basada en el tercer libro de la Saga Crepúsculo?,['Q44523'],mintaka,Who directed the movie thats based on the third book in the Twilight saga,Quién dirigió la película basada en el tercer libro de la Saga Crepúsculo,Who directed the movie thats based on the third book in the Saga Crepúsculo saga
bb04e9c4,it,en,What country was the winner of the first Nobel Prize in Literature from?,¿De qué país era el ganador del primer Premio Nobel de Literatura?,['Q37922'],mintaka,What country was the winner of the first Nobel Prize in Literature from,De qué país era el ganador del primer Premio Nobel de Literatura,What country was the winner of the first Premio Nobel de Literatura from
f3d844ca,it,en,Where was the author of the Twilight saga born?,¿Dónde nació el autor de la Saga Crepúsculo?,['Q44523'],mintaka,Where was the author of the Twilight saga born,Dónde nació el autor de la Saga Crepúsculo,Where was the author of the Saga Crepúsculo saga born
a8584263,it,en,When was the author of the Twilight saga born?,¿Cuándo nació el autor de la Saga Crepúsculo?,['Q44523'],mintaka,When was the author of the Twilight saga born,Cuándo nació el autor de la Saga Crepúsculo,When was the author of the Saga Crepúsculo saga born
057a76bc,it,en,What is the name of the book series written by a person who also wrote Splinter of the Mind's Eye?,¿Cuál es el nombre de la serie de libros escrito por el mismo autor de El ojo de la mente?,['Q2262725'],mintaka,What is the name of the book series written by a person who also wrote Splinter of the Minds Eye,Cuál es el nombre de la serie de libros escrito por el mismo autor de El ojo de la mente,What is the name of the book series written by a person who also wrote El ojo de la mente
97a0424d,it,en,When did the author who wrote Lord of the Rings die?,¿Cuándo murió el autor que escribió El Señor de los Anillos?,['Q15228'],mintaka,When did the author who wrote Lord of the Rings die,Cuándo murió el autor que escribió El Señor de los Anillos,When did the author who wrote El señor de los anillos die
8a4674ee,it,en,When did the author who wrote Slaughterhouse Five die?,¿Cuándo murió el autor que escribió Matadero Cinco?,['Q265954'],mintaka,When did the author who wrote Slaughterhouse Five die,Cuándo murió el autor que escribió Matadero Cinco,When did the author who wrote Matadero cinco die
af9cf15b,it,en,Who is the Canadian author who wrote The Handmaid's Tale?,¿Quién es la autora que escribió El cuento de la criada?,['Q1541914'],mintaka,Who is the Canadian author who wrote The Handmaids Tale,Quién es la autora que escribió El cuento de la criada,Who is the Canadienses author who wrote El cuento de la criada
20e9c0c4,it,en,When did the author who wrote Lord Of The Flies die?,¿Cuándo murió el autor que escribió El señor de las moscas?,['Q271764'],mintaka,When did the author who wrote Lord Of The Flies die,Cuándo murió el autor que escribió El señor de las moscas,When did the author who wrote El señor de las moscas die
eb781e31,it,en,When did the author who wrote Treasure Island die?,¿Cuándo murió el autor que escribió La isla del tesoro?,['Q185118'],mintaka,When did the author who wrote Treasure Island die,Cuándo murió el autor que escribió La isla del tesoro,When did the author who wrote La isla del tesoro die
94320967,it,en,Where was the author who wrote Catcher In The Rye born?,¿Dónde nació el autor que escribió El guardián entre el centeno?,['Q183883'],mintaka,Where was the author who wrote Catcher In The Rye born,Dónde nació el autor que escribió El guardián entre el centeno,Where was the author who wrote El guardián entre el centeno born
32c403c6,it,en,Where was the author who wrote To Kill A Mockingbird born?,¿Dónde nació el autor que escribió Matar un ruiseñor?,['Q212340'],mintaka,Where was the author who wrote To Kill A Mockingbird born,Dónde nació el autor que escribió Matar un ruiseñor,Where was the author who wrote Matar un ruiseñor born
b3e6ee05,it,en,"What network aired a series based on George R.R. Martin's ""A Song of Ice and Fire""?",¿Qué red transmitió la serie basada en el libro Canción de hielo y fuego de George R. R. Martin?,['Q45875'],mintaka,What network aired a series based on George RR Martins A Song of Ice and Fire,Qué red transmitió la serie basada en el libro Canción de hielo y fuego de George R R Martin,What network aired a series based on George RR Martins Canción de Hielo y Fuego
acd8450e,it,en,When was the author who wrote Crime and Punishment born?,¿Cuándo nació el autor que escribió Crimen y Castigo?,['Q165318'],mintaka,When was the author who wrote Crime and Punishment born,Cuándo nació el autor que escribió Crimen y Castigo,When was the author who wrote Crimen y castigo born
e7080dfc,it,en,When did the author who wrote Catcher in the Rye die?,¿Cuándo murió el autor que escribió El guardián entre el centeno?,['Q183883'],mintaka,When did the author who wrote Catcher in the Rye die,Cuándo murió el autor que escribió El guardián entre el centeno,When did the author who wrote El guardián entre el centeno die
d693069b,it,en,When did the author who wrote Alice in Wonderland die?,¿Cuándo murió el autor de Alicia en el país de las maravillas?,['Q92640'],mintaka,When did the author who wrote Alice in Wonderland die,Cuándo murió el autor de Alicia en el país de las maravillas,When did the author who wrote Alicia en el país de las maravillas die
be3eb4ac,it,en,When did the author who wrote the Lord of Rings die?,¿Cuándo murió el autor que escribió El señor de los anillos?,['Q15228'],mintaka,When did the author who wrote the Lord of Rings die,Cuándo murió el autor que escribió El señor de los anillos,When did the author who wrote the El señor de los anillos die
21d9c7b5,it,en,Where did the author of the Lord of Rings go to college?,¿En qué universidad estudió el autor de El señor de los anillos?,['Q15228'],mintaka,Where did the author of the Lord of Rings go to college,En qué universidad estudió el autor de El señor de los anillos,Where did the author of the El señor de los anillos go to college
beb734b5,it,en,When was the author of The Adventures of Huckleberry Finn born?,¿Cuándo nació el autor de Las aventuras de Huckleberry Finn?,['Q215410'],mintaka,When was the author of The Adventures of Huckleberry Finn born,Cuándo nació el autor de Las aventuras de Huckleberry Finn,When was the author of Las aventuras de Huckleberry Finn born
239fa31d,it,en,In what country was the author of The Handmaid's Tale born?,¿En qué país nació la autora de El cuento de la criada?,['Q25207350'],mintaka,In what country was the author of The Handmaids Tale born,En qué país nació la autora de El cuento de la criada,In what country was the author of El cuento de la criada born
dde5cc70,it,en,Who directed the movie that's based on the second book in the original Twilight series?,¿Quién dirigió la película basada en el segundo libro de la serie original de Crepúsculo?,['Q44523'],mintaka,Who directed the movie thats based on the second book in the original Twilight series,Quién dirigió la película basada en el segundo libro de la serie original de Crepúsculo,Who directed the movie thats based on the second book in the original Saga Crepúsculo series
